회차,세트번호,예측번호,당첨번호,일치개수,일치번호,등수
237,7,3 9 17 18 33 45,1 11 17 21 24 44 +33,1,17,0
237,8,2 15 29 33 37 44,1 11 17 21 24 44 +33,1,44,0
237,9,2 12 27 33 38 43,1 11 17 21 24 44 +33,0,,0
237,10,1 21 25 28 39 43,1 11 17 21 24 44 +33,2,1 21,0
238,1,1 2 24 27 37 45,2 4 15 28 31 34 +35,1,2,0
238,2,2 12 14 21 23 33,2 4 15 28 31 34 +35,1,2,0
238,3,10 14 21 36 37 41,2 4 15 28 31 34 +35,0,,0
238,4,1 4 17 32 36 44,2 4 15 28 31 34 +35,1,4,0
238,5,12 16 23 26 42 44,2 4 15 28 31 34 +35,0,,0
238,6,3 30 36 37 41 45,2 4 15 28 31 34 +35,0,,0
238,7,14 16 24 25 26 36,2 4 15 28 31 34 +35,0,,0
238,8,5 8 11 13 14 23,2 4 15 28 31 34 +35,0,,0
238,9,1 5 7 12 36 42,2 4 15 28 31 34 +35,0,,0
238,10,9 17 19 21 24 37,2 4 15 28 31 34 +35,0,,0
239,1,11 15 21 22 30 35,11 15 24 39 41 44 +7,2,11 15,0
239,2,8 23 26 34 42 43,11 15 24 39 41 44 +7,0,,0
239,3,9 10 12 23 24 43,11 15 24 39 41 44 +7,1,24,0
239,4,4 12 26 27 28 44,11 15 24 39 41 44 +7,1,44,0
239,5,1 4 10 12 27 44,11 15 24 39 41 44 +7,1,44,0
239,6,3 23 24 30 31 41,11 15 24 39 41 44 +7,2,24 41,0
239,7,21 31 32 33 35 43,11 15 24 39 41 44 +7,0,,0
239,8,6 17 21 29 33 38,11 15 24 39 41 44 +7,0,,0
239,9,1 6 14 25 33 43,11 15 24 39 41 44 +7,0,,0
239,10,4 5 10 12 32 42,11 15 24 39 41 44 +7,0,,0
240,1,3 29 35 38 41 42,6 10 16 40 41 43 +21,1,41,0
240,2,2 4 13 14 15 30,6 10 16 40 41 43 +21,0,,0
240,3,3 15 24 30 31 41,6 10 16 40 41 43 +21,1,41,0
240,4,6 8 11 15 16 27,6 10 16 40 41 43 +21,2,6 16,0
240,5,3 8 16 17 29 37,6 10 16 40 41 43 +21,1,16,0
240,6,2 6 7 8 30 42,6 10 16 40 41 43 +21,1,6,0
240,7,9 12 15 19 24 41,6 10 16 40 41 43 +21,1,41,0
240,8,3 6 11 26 33 39,6 10 16 40 41 43 +21,1,6,0
240,9,8 21 24 32 34 39,6 10 16 40 41 43 +21,0,,0
240,10,7 10 27 29 35 37,6 10 16 40 41 43 +21,1,10,0
241,1,1 10 19 29 35 42,2 16 24 27 28 35 +21,1,35,0
241,2,6 13 15 16 31 42,2 16 24 27 28 35 +21,1,16,0
241,3,7 8 10 26 31 38,2 16 24 27 28 35 +21,0,,0
241,4,9 18 26 32 39 40,2 16 24 27 28 35 +21,0,,0
241,5,8 12 19 23 27 44,2 16 24 27 28 35 +21,1,27,0
241,6,2 14 21 27 33 45,2 16 24 27 28 35 +21,2,2 27,0
241,7,2 3 6 8 32 37,2 16 24 27 28 35 +21,1,2,0
241,8,6 14 20 21 24 26,2 16 24 27 28 35 +21,1,24,0
241,9,3 14 15 27 31 34,2 16 24 27 28 35 +21,1,27,0
241,10,12 13 14 20 38 44,2 16 24 27 28 35 +21,0,,0
242,1,15 17 19 27 28 43,4 19 20 21 32 34 +43,1,19,0
242,2,7 10 18 21 32 41,4 19 20 21 32 34 +43,2,21 32,0
242,3,1 14 15 18 39 43,4 19 20 21 32 34 +43,0,,0
242,4,3 10 18 27 33 39,4 19 20 21 32 34 +43,0,,0
242,5,22 27 35 36 38 40,4 19 20 21 32 34 +43,0,,0
242,6,8 9 16 23 36 38,4 19 20 21 32 34 +43,0,,0
242,7,13 16 18 33 35 38,4 19 20 21 32 34 +43,0,,0
242,8,5 17 23 28 37 45,4 19 20 21 32 34 +43,0,,0
242,9,10 18 29 35 36 45,4 19 20 21 32 34 +43,0,,0
242,10,6 7 8 17 18 41,4 19 20 21 32 34 +43,0,,0
243,1,8 11 22 28 31 44,2 12 17 19 28 42 +34,1,28,0
243,2,3 9 20 35 38 39,2 12 17 19 28 42 +34,0,,0
243,3,11 13 17 25 34 36,2 12 17 19 28 42 +34,1,17,0
243,4,17 18 20 22 36 40,2 12 17 19 28 42 +34,1,17,0
243,5,3 23 25 26 42 43,2 12 17 19 28 42 +34,1,42,0
243,6,8 17 21 33 35 42,2 12 17 19 28 42 +34,2,17 42,0
243,7,9 10 12 24 28 39,2 12 17 19 28 42 +34,2,12 28,0
243,8,2 4 5 15 34 44,2 12 17 19 28 42 +34,1,2,0
243,9,4 6 8 15 23 29,2 12 17 19 28 42 +34,0,,0
243,10,5 21 38 42 43 45,2 12 17 19 28 42 +34,1,42,0
244,1,2 3 16 28 37 40,13 16 25 36 37 38 +19,2,16 37,0
244,2,9 12 28 37 38 45,13 16 25 36 37 38 +19,2,37 38,0
244,3,13 16 19 22 27 36,13 16 25 36 37 38 +19,3,13 16 36,5
244,4,13 24 26 34 35 36,13 16 25 36 37 38 +19,2,13 36,0
244,5,11 12 15 16 23 25,13 16 25 36 37 38 +19,2,16 25,0
244,6,4 7 17 20 41 44,13 16 25 36 37 38 +19,0,,0
244,7,5 7 9 20 22 41,13 16 25 36 37 38 +19,0,,0
244,8,2 4 15 17 36 39,13 16 25 36 37 38 +19,1,36,0
244,9,15 19 26 35 42 45,13 16 25 36 37 38 +19,0,,0
244,10,6 18 24 29 39 41,13 16 25 36 37 38 +19,0,,0
245,1,12 17 18 20 37 38,9 11 27 31 32 38 +22,1,38,0
245,2,9 11 13 27 35 45,9 11 27 31 32 38 +22,3,9 11 27,5
245,3,15 20 23 25 28 38,9 11 27 31 32 38 +22,1,38,0
245,4,4 6 23 32 40 44,9 11 27 31 32 38 +22,1,32,0
245,5,5 9 16 17 24 42,9 11 27 31 32 38 +22,1,9,0
245,6,11 21 22 34 37 43,9 11 27 31 32 38 +22,1,11,0
245,7,4 7 9 19 26 33,9 11 27 31 32 38 +22,1,9,0
245,8,1 14 29 39 41 45,9 11 27 31 32 38 +22,0,,0
245,9,14 15 27 29 32 35,9 11 27 31 32 38 +22,2,27 32,0
245,10,4 11 14 17 35 45,9 11 27 31 32 38 +22,1,11,0
246,1,11 19 26 30 32 34,13 18 21 23 26 39 +15,1,26,0
246,2,4 8 25 31 32 35,13 18 21 23 26 39 +15,0,,0
246,3,1 16 18 32 33 41,13 18 21 23 26 39 +15,1,18,0
246,4,4 11 20 24 35 38,13 18 21 23 26 39 +15,0,,0
246,5,8 10 21 30 34 36,13 18 21 23 26 39 +15,1,21,0
246,6,3 12 16 20 33 35,13 18 21 23 26 39 +15,0,,0
246,7,7 14 15 32 33 37,13 18 21 23 26 39 +15,0,,0
246,8,10 20 25 31 33 37,13 18 21 23 26 39 +15,0,,0
246,9,7 8 17 19 29 39,13 18 21 23 26 39 +15,1,39,0
246,10,2 9 10 18 36 39,13 18 21 23 26 39 +15,2,18 39,0
247,1,2 6 18 30 40 41,12 15 28 36 39 40 +13,1,40,0
247,2,6 21 34 36 37 43,12 15 28 36 39 40 +13,1,36,0
247,3,8 12 30 35 40 43,12 15 28 36 39 40 +13,2,12 40,0
247,4,2 5 13 17 18 38,12 15 28 36 39 40 +13,0,,0
247,5,3 7 27 31 35 40,12 15 28 36 39 40 +13,1,40,0
247,6,8 26 36 43 44 45,12 15 28 36 39 40 +13,1,36,0
247,7,14 16 18 21 27 40,12 15 28 36 39 40 +13,1,40,0
247,8,8 13 16 24 44 45,12 15 28 36 39 40 +13,0,,0
247,9,3 4 13 20 25 31,12 15 28 36 39 40 +13,0,,0
247,10,15 18 27 28 33 42,12 15 28 36 39 40 +13,2,15 28,0
248,1,2 11 18 35 36 38,3 8 17 23 38 45 +13,1,38,0
248,2,7 13 22 29 35 37,3 8 17 23 38 45 +13,0,,0
248,3,5 14 17 27 39 41,3 8 17 23 38 45 +13,1,17,0
248,4,4 8 15 21 31 41,3 8 17 23 38 45 +13,1,8,0
248,5,2 10 17 20 28 35,3 8 17 23 38 45 +13,1,17,0
248,6,1 5 20 28 29 39,3 8 17 23 38 45 +13,0,,0
248,7,3 6 14 15 41 45,3 8 17 23 38 45 +13,2,3 45,0
248,8,3 7 20 21 32 35,3 8 17 23 38 45 +13,1,3,0
248,9,3 23 24 32 42 44,3 8 17 23 38 45 +13,2,3 23,0
248,10,1 4 9 10 17 28,3 8 17 23 38 45 +13,1,17,0
249,1,11 15 16 20 35 44,3 8 27 31 41 44 +11,1,44,0
249,2,9 14 16 32 42 43,3 8 27 31 41 44 +11,0,,0
249,3,6 20 29 34 35 36,3 8 27 31 41 44 +11,0,,0
249,4,14 18 35 38 39 41,3 8 27 31 41 44 +11,1,41,0
249,5,2 4 5 6 29 37,3 8 27 31 41 44 +11,0,,0
249,6,3 8 13 25 31 39,3 8 27 31 41 44 +11,3,3 8 31,5
249,7,9 21 24 26 34 41,3 8 27 31 41 44 +11,1,41,0
249,8,4 21 23 27 34 37,3 8 27 31 41 44 +11,1,27,0
249,9,5 8 21 24 27 32,3 8 27 31 41 44 +11,2,8 27,0
249,10,13 17 24 32 41 42,3 8 27 31 41 44 +11,1,41,0
250,1,1 4 12 33 36 37,19 23 30 37 43 45 +38,1,37,0
250,2,2 5 9 12 19 39,19 23 30 37 43 45 +38,1,19,0
250,3,12 18 19 28 36 41,19 23 30 37 43 45 +38,1,19,0
250,4,12 22 23 30 33 35,19 23 30 37 43 45 +38,2,23 30,0
250,5,5 11 18 22 31 37,19 23 30 37 43 45 +38,1,37,0
250,6,7 19 24 25 26 34,19 23 30 37 43 45 +38,1,19,0
250,7,1 8 17 26 27 37,19 23 30 37 43 45 +38,1,37,0
250,8,18 19 25 27 31 35,19 23 30 37 43 45 +38,1,19,0
250,9,14 18 39 40 42 45,19 23 30 37 43 45 +38,1,45,0
250,10,6 19 22 28 33 43,19 23 30 37 43 45 +38,2,19 43,0
251,1,16 20 21 29 31 32,6 7 19 25 28 38 +45,0,,0
251,2,3 8 9 18 26 31,6 7 19 25 28 38 +45,0,,0
251,3,4 17 21 23 25 34,6 7 19 25 28 38 +45,1,25,0
251,4,7 10 11 19 25 43,6 7 19 25 28 38 +45,3,7 19 25,5
251,5,6 15 29 34 36 44,6 7 19 25 28 38 +45,1,6,0
251,6,6 14 20 27 28 30,6 7 19 25 28 38 +45,2,6 28,0
251,7,23 27 34 35 41 43,6 7 19 25 28 38 +45,0,,0
251,8,3 4 8 9 27 35,6 7 19 25 28 38 +45,0,,0
251,9,2 8 20 32 37 45,6 7 19 25 28 38 +45,0,,0
251,10,5 9 13 15 25 29,6 7 19 25 28 38 +45,1,25,0
252,1,1 7 19 24 25 26,14 23 26 31 39 45 +28,1,26,0
252,2,6 17 27 29 34 43,14 23 26 31 39 45 +28,0,,0
252,3,2 3 7 15 20 24,14 23 26 31 39 45 +28,0,,0
252,4,8 16 26 28 34 38,14 23 26 31 39 45 +28,1,26,0
252,5,5 17 19 25 26 44,14 23 26 31 39 45 +28,1,26,0
252,6,12 15 24 25 27 30,14 23 26 31 39 45 +28,0,,0
252,7,8 13 24 34 38 41,14 23 26 31 39 45 +28,0,,0
252,8,2 12 15 17 21 41,14 23 26 31 39 45 +28,0,,0
252,9,8 13 15 20 23 45,14 23 26 31 39 45 +28,2,23 45,0
252,10,10 11 14 15 16 36,14 23 26 31 39 45 +28,1,14,0
253,1,2 10 28 35 42 45,8 19 25 31 34 36 +33,0,,0
253,2,1 2 9 11 37 39,8 19 25 31 34 36 +33,0,,0
253,3,12 14 21 32 41 44,8 19 25 31 34 36 +33,0,,0
253,4,3 10 23 28 30 33,8 19 25 31 34 36 +33,0,,0
253,5,20 23 28 36 42 45,8 19 25 31 34 36 +33,1,36,0
253,6,9 13 24 25 26 36,8 19 25 31 34 36 +33,2,25 36,0
253,7,5 19 31 33 35 36,8 19 25 31 34 36 +33,3,19 31 36,5
253,8,16 19 28 32 34 39,8 19 25 31 34 36 +33,2,19 34,0
253,9,3 5 10 17 34 43,8 19 25 31 34 36 +33,1,34,0
253,10,2 26 34 36 39 42,8 19 25 31 34 36 +33,2,34 36,0
254,1,2 3 6 11 12 14,1 5 19 20 24 30 +27,0,,0
254,2,2 17 20 39 42 44,1 5 19 20 24 30 +27,1,20,0
254,3,4 12 18 21 42 45,1 5 19 20 24 30 +27,0,,0
254,4,4 33 34 36 41 44,1 5 19 20 24 30 +27,0,,0
254,5,2 10 17 23 27 34,1 5 19 20 24 30 +27,0,,0
254,6,8 26 29 34 36 44,1 5 19 20 24 30 +27,0,,0
254,7,1 5 24 27 36 45,1 5 19 20 24 30 +27,3,1 5 24,5
254,8,10 11 17 27 33 40,1 5 19 20 24 30 +27,0,,0
254,9,5 10 12 24 32 39,1 5 19 20 24 30 +27,2,5 24,0
254,10,4 5 7 39 40 42,1 5 19 20 24 30 +27,1,5,0
255,1,1 17 32 34 42 43,1 5 6 24 27 42 +32,2,1 42,0
255,2,4 18 23 34 40 45,1 5 6 24 27 42 +32,0,,0
255,3,10 16 32 37 42 43,1 5 6 24 27 42 +32,1,42,0
255,4,13 17 20 28 31 38,1 5 6 24 27 42 +32,0,,0
255,5,8 14 15 21 31 32,1 5 6 24 27 42 +32,0,,0
255,6,1 3 8 10 14 40,1 5 6 24 27 42 +32,1,1,0
255,7,10 19 23 29 41 45,1 5 6 24 27 42 +32,0,,0
255,8,1 29 31 36 42 43,1 5 6 24 27 42 +32,2,1 42,0
255,9,7 11 19 29 37 39,1 5 6 24 27 42 +32,0,,0
255,10,16 23 26 31 32 43,1 5 6 24 27 42 +32,0,,0
256,1,8 28 31 36 38 41,4 11 14 21 23 43 +32,0,,0
256,2,9 10 28 30 37 40,4 11 14 21 23 43 +32,0,,0
256,3,18 20 22 29 36 38,4 11 14 21 23 43 +32,0,,0
256,4,5 9 25 26 38 44,4 11 14 21 23 43 +32,0,,0
256,5,22 27 28 36 37 42,4 11 14 21 23 43 +32,0,,0
256,6,18 24 29 30 32 39,4 11 14 21 23 43 +32,0,,0
256,7,4 22 24 35 38 45,4 11 14 21 23 43 +32,1,4,0
256,8,1 16 20 22 29 42,4 11 14 21 23 43 +32,0,,0
256,9,4 9 21 25 37 39,4 11 14 21 23 43 +32,2,4 21,0
256,10,9 16 18 22 27 43,4 11 14 21 23 43 +32,1,43,0
257,1,17 18 27 30 42 43,6 13 27 31 32 37 +4,1,27,0
257,2,4 17 23 34 35 37,6 13 27 31 32 37 +4,1,37,0
257,3,1 6 15 18 40 43,6 13 27 31 32 37 +4,1,6,0
257,4,11 22 31 36 41 43,6 13 27 31 32 37 +4,1,31,0
257,5,4 7 13 20 34 40,6 13 27 31 32 37 +4,1,13,0
257,6,1 7 13 19 39 44,6 13 27 31 32 37 +4,1,13,0
257,7,11 14 15 17 26 32,6 13 27 31 32 37 +4,1,32,0
257,8,2 5 11 24 37 43,6 13 27 31 32 37 +4,1,37,0
257,9,12 23 28 30 40 41,6 13 27 31 32 37 +4,0,,0
257,10,22 23 24 26 31 44,6 13 27 31 32 37 +4,1,31,0
258,1,4 9 13 17 20 29,14 27 30 31 38 40 +17,0,,0
258,2,6 16 18 39 41 45,14 27 30 31 38 40 +17,0,,0
258,3,1 9 14 17 28 35,14 27 30 31 38 40 +17,1,14,0
258,4,5 13 16 28 35 42,14 27 30 31 38 40 +17,0,,0
258,5,5 8 17 24 33 45,14 27 30 31 38 40 +17,0,,0
258,6,3 24 26 32 43 45,14 27 30 31 38 40 +17,0,,0
258,7,7 12 18 23 34 43,14 27 30 31 38 40 +17,0,,0
258,8,26 29 32 36 40 44,14 27 30 31 38 40 +17,1,40,0
258,9,15 23 29 31 36 38,14 27 30 31 38 40 +17,2,31 38,0
258,10,8 16 24 29 41 45,14 27 30 31 38 40 +17,0,,0
259,1,8 9 23 37 42 44,4 5 14 35 42 45 +34,1,42,0
259,2,10 21 25 31 39 41,4 5 14 35 42 45 +34,0,,0
259,3,6 27 30 39 42 45,4 5 14 35 42 45 +34,2,42 45,0
259,4,2 11 29 37 40 44,4 5 14 35 42 45 +34,0,,0
259,5,6 7 10 23 35 37,4 5 14 35 42 45 +34,1,35,0
259,6,2 8 16 26 40 41,4 5 14 35 42 45 +34,0,,0
259,7,16 22 24 26 39 43,4 5 14 35 42 45 +34,0,,0
259,8,3 23 26 30 37 39,4 5 14 35 42 45 +34,0,,0
259,9,4 6 34 43 44 45,4 5 14 35 42 45 +34,2,4 45,0
259,10,7 14 15 17 19 39,4 5 14 35 42 45 +34,1,14,0
260,1,3 18 29 33 43 45,7 12 15 24 37 40 +43,0,,0
260,2,7 14 15 27 36 43,7 12 15 24 37 40 +43,2,7 15,0
260,3,2 10 12 13 30 37,7 12 15 24 37 40 +43,2,12 37,0
260,4,2 6 7 9 16 32,7 12 15 24 37 40 +43,1,7,0
260,5,9 15 19 22 32 39,7 12 15 24 37 40 +43,1,15,0
260,6,2 18 30 31 41 42,7 12 15 24 37 40 +43,0,,0
260,7,2 6 7 9 15 19,7 12 15 24 37 40 +43,2,7 15,0
260,8,12 21 24 25 34 35,7 12 15 24 37 40 +43,2,12 24,0
260,9,10 16 22 24 30 31,7 12 15 24 37 40 +43,1,24,0
260,10,15 18 21 24 25 45,7 12 15 24 37 40 +43,2,15 24,0
261,1,1 4 7 10 32 41,6 11 16 18 31 43 +2,0,,0
261,2,8 14 28 36 37 43,6 11 16 18 31 43 +2,1,43,0
261,3,5 8 14 17 19 24,6 11 16 18 31 43 +2,0,,0
261,4,4 8 10 25 30 39,6 11 16 18 31 43 +2,0,,0
261,5,3 8 9 24 33 44,6 11 16 18 31 43 +2,0,,0
261,6,10 20 21 29 31 34,6 11 16 18 31 43 +2,1,31,0
261,7,4 12 21 34 35 45,6 11 16 18 31 43 +2,0,,0
261,8,9 26 34 40 41 45,6 11 16 18 31 43 +2,0,,0
261,9,7 16 19 21 38 44,6 11 16 18 31 43 +2,1,16,0
261,10,12 25 31 39 40 42,6 11 16 18 31 43 +2,1,31,0
262,1,7 13 23 33 40 43,9 12 24 25 29 31 +36,0,,0
262,2,2 12 16 23 25 37,9 12 24 25 29 31 +36,2,12 25,0
262,3,4 6 26 30 34 38,9 12 24 25 29 31 +36,0,,0
262,4,12 14 15 17 24 36,9 12 24 25 29 31 +36,2,12 24,0
262,5,4 15 21 28 32 34,9 12 24 25 29 31 +36,0,,0
262,6,3 6 17 32 34 44,9 12 24 25 29 31 +36,0,,0
262,7,8 27 28 30 42 44,9 12 24 25 29 31 +36,0,,0
262,8,12 18 26 29 31 45,9 12 24 25 29 31 +36,3,12 29 31,5
262,9,5 7 28 30 33 45,9 12 24 25 29 31 +36,0,,0
262,10,3 18 19 35 37 39,9 12 24 25 29 31 +36,0,,0
263,1,14 18 28 40 41 45,1 27 28 32 37 40 +18,2,28 40,0
263,2,9 21 23 30 38 42,1 27 28 32 37 40 +18,0,,0
263,3,8 16 24 25 35 41,1 27 28 32 37 40 +18,0,,0
263,4,6 21 31 33 38 42,1 27 28 32 37 40 +18,0,,0
263,5,4 11 15 26 32 41,1 27 28 32 37 40 +18,1,32,0
263,6,9 11 28 31 32 40,1 27 28 32 37 40 +18,3,28 32 40,5
263,7,8 9 15 20 33 35,1 27 28 32 37 40 +18,0,,0
263,8,1 3 22 40 41 45,1 27 28 32 37 40 +18,2,1 40,0
263,9,4 14 22 34 38 41,1 27 28 32 37 40 +18,0,,0
263,10,3 8 14 25 31 41,1 27 28 32 37 40 +18,0,,0
264,1,13 19 24 29 31 43,9 16 27 36 41 44 +5,0,,0
264,2,1 8 21 29 35 36,9 16 27 36 41 44 +5,1,36,0
264,3,2 9 24 28 37 39,9 16 27 36 41 44 +5,1,9,0
264,4,2 7 14 18 21 39,9 16 27 36 41 44 +5,0,,0
264,5,6 8 16 18 37 40,9 16 27 36 41 44 +5,1,16,0
264,6,2 15 20 23 34 37,9 16 27 36 41 44 +5,0,,0
264,7,10 21 24 27 29 35,9 16 27 36 41 44 +5,1,27,0
264,8,9 12 19 21 29 36,9 16 27 36 41 44 +5,2,9 36,0
264,9,15 25 29 30 35 44,9 16 27 36 41 44 +5,1,44,0
264,10,8 12 25 38 40 42,9 16 27 36 41 44 +5,0,,0
265,1,3 10 14 15 36 44,5 9 34 37 38 39 +12,0,,0
265,2,3 10 14 15 22 34,5 9 34 37 38 39 +12,1,34,0
265,3,2 8 21 23 32 38,5 9 34 37 38 39 +12,1,38,0
265,4,6 17 23 35 36 41,5 9 34 37 38 39 +12,0,,0
265,5,15 17 22 23 38 39,5 9 34 37 38 39 +12,2,38 39,0
265,6,7 21 23 29 30 39,5 9 34 37 38 39 +12,1,39,0
265,7,4 8 16 21 27 28,5 9 34 37 38 39 +12,0,,0
265,8,15 21 30 31 32 37,5 9 34 37 38 39 +12,1,37,0
265,9,9 16 25 39 41 43,5 9 34 37 38 39 +12,2,9 39,0
265,10,15 16 24 26 28 29,5 9 34 37 38 39 +12,0,,0
266,1,11 14 17 28 32 35,3 4 9 11 22 42 +37,1,11,0
266,2,3 10 11 24 37 45,3 4 9 11 22 42 +37,2,3 11,0
266,3,1 10 27 31 32 39,3 4 9 11 22 42 +37,0,,0
266,4,5 19 22 25 40 42,3 4 9 11 22 42 +37,2,22 42,0
266,5,6 9 16 28 31 36,3 4 9 11 22 42 +37,1,9,0
266,6,1 3 21 38 42 43,3 4 9 11 22 42 +37,2,3 42,0
266,7,1 4 8 39 43 45,3 4 9 11 22 42 +37,1,4,0
266,8,9 16 24 27 30 32,3 4 9 11 22 42 +37,1,9,0
266,9,6 13 18 25 41 42,3 4 9 11 22 42 +37,1,42,0
266,10,11 14 20 23 28 33,3 4 9 11 22 42 +37,1,11,0
267,1,3 13 18 29 31 41,7 8 24 34 36 41 +1,1,41,0
267,2,2 4 8 10 26 33,7 8 24 34 36 41 +1,1,8,0
267,3,8 19 22 27 31 36,7 8 24 34 36 41 +1,2,8 36,0
267,4,2 9 19 33 35 41,7 8 24 34 36 41 +1,1,41,0
267,5,11 26 34 40 41 43,7 8 24 34 36 41 +1,2,34 41,0
267,6,17 18 29 34 39 41,7 8 24 34 36 41 +1,2,34 41,0
267,7,5 21 34 41 42 45,7 8 24 34 36 41 +1,2,34 41,0
267,8,12 19 23 29 30 34,7 8 24 34 36 41 +1,1,34,0
267,9,9 10 22 36 40 41,7 8 24 34 36 41 +1,2,36 41,0
267,10,7 9 18 24 27 40,7 8 24 34 36 41 +1,2,7 24,0
268,1,1 3 14 28 31 44,3 10 19 24 32 45 +12,1,3,0
268,2,1 19 20 30 32 40,3 10 19 24 32 45 +12,2,19 32,0
268,3,2 8 18 20 36 38,3 10 19 24 32 45 +12,0,,0
268,4,3 17 18 21 37 45,3 10 19 24 32 45 +12,2,3 45,0
268,5,2 6 7 10 21 44,3 10 19 24 32 45 +12,1,10,0
268,6,8 14 18 20 27 37,3 10 19 24 32 45 +12,0,,0
268,7,10 12 32 33 34 35,3 10 19 24 32 45 +12,2,10 32,0
268,8,1 13 24 28 36 45,3 10 19 24 32 45 +12,2,24 45,0
268,9,2 13 14 35 36 43,3 10 19 24 32 45 +12,0,,0
268,10,6 8 15 17 30 39,3 10 19 24 32 45 +12,0,,0
269,1,10 14 17 33 35 43,5 18 20 36 42 43 +32,1,43,0
269,2,2 18 26 28 33 45,5 18 20 36 42 43 +32,1,18,0
269,3,20 21 22 33 34 42,5 18 20 36 42 43 +32,2,20 42,0
269,4,18 24 26 28 36 38,5 18 20 36 42 43 +32,2,18 36,0
269,5,5 7 8 12 13 14,5 18 20 36 42 43 +32,1,5,0
269,6,32 35 37 38 42 45,5 18 20 36 42 43 +32,1,42,0
269,7,7 13 32 36 40 44,5 18 20 36 42 43 +32,1,36,0
269,8,6 7 10 13 28 41,5 18 20 36 42 43 +32,0,,0
269,9,2 10 20 22 32 35,5 18 20 36 42 43 +32,1,20,0
269,10,11 12 18 19 31 44,5 18 20 36 42 43 +32,1,18,0
270,1,10 11 22 25 42 45,5 9 12 20 21 26 +27,0,,0
270,2,5 8 25 37 40 42,5 9 12 20 21 26 +27,1,5,0
270,3,4 16 25 29 30 38,5 9 12 20 21 26 +27,0,,0
270,4,6 16 17 19 35 37,5 9 12 20 21 26 +27,0,,0
270,5,3 4 23 24 31 32,5 9 12 20 21 26 +27,0,,0
270,6,4 5 12 17 32 44,5 9 12 20 21 26 +27,2,5 12,0
270,7,1 12 27 31 36 39,5 9 12 20 21 26 +27,1,12,0
270,8,16 18 32 36 37 39,5 9 12 20 21 26 +27,0,,0
270,9,2 4 20 23 36 37,5 9 12 20 21 26 +27,1,20,0
270,10,5 9 11 16 40 44,5 9 12 20 21 26 +27,2,5 9,0
271,1,24 25 28 31 40 45,3 8 9 27 29 40 +36,1,40,0
271,2,5 9 11 23 26 29,3 8 9 27 29 40 +36,2,9 29,0
271,3,2 6 14 27 35 43,3 8 9 27 29 40 +36,1,27,0
271,4,2 7 14 28 42 44,3 8 9 27 29 40 +36,0,,0
271,5,3 15 19 21 22 34,3 8 9 27 29 40 +36,1,3,0
271,6,13 14 29 33 35 45,3 8 9 27 29 40 +36,1,29,0
271,7,1 8 11 32 33 40,3 8 9 27 29 40 +36,2,8 40,0
271,8,18 19 23 24 33 44,3 8 9 27 29 40 +36,0,,0
271,9,2 19 21 28 42 45,3 8 9 27 29 40 +36,0,,0
271,10,14 16 28 29 35 45,3 8 9 27 29 40 +36,1,29,0
272,1,10 11 14 30 33 45,7 9 12 27 39 43 +28,0,,0
272,2,2 16 25 27 35 44,7 9 12 27 39 43 +28,1,27,0
272,3,2 20 24 25 33 38,7 9 12 27 39 43 +28,0,,0
272,4,5 10 23 29 30 33,7 9 12 27 39 43 +28,0,,0
272,5,7 12 13 41 42 44,7 9 12 27 39 43 +28,2,7 12,0
272,6,9 11 29 33 39 42,7 9 12 27 39 43 +28,2,9 39,0
272,7,1 14 25 31 32 45,7 9 12 27 39 43 +28,0,,0
272,8,6 8 19 20 21 28,7 9 12 27 39 43 +28,0,,0
272,9,9 12 13 14 26 33,7 9 12 27 39 43 +28,2,9 12,0
272,10,4 7 9 24 27 42,7 9 12 27 39 43 +28,3,7 9 27,5
273,1,6 18 26 28 37 40,1 8 24 31 34 44 +6,0,,0
273,2,2 8 11 17 20 25,1 8 24 31 34 44 +6,1,8,0
273,3,6 12 15 21 22 32,1 8 24 31 34 44 +6,0,,0
273,4,4 17 22 25 35 40,1 8 24 31 34 44 +6,0,,0
273,5,10 17 23 25 31 42,1 8 24 31 34 44 +6,1,31,0
273,6,12 16 21 23 37 42,1 8 24 31 34 44 +6,0,,0
273,7,11 13 14 21 37 42,1 8 24 31 34 44 +6,0,,0
273,8,2 5 6 15 24 43,1 8 24 31 34 44 +6,1,24,0
273,9,3 9 12 22 23 45,1 8 24 31 34 44 +6,0,,0
273,10,11 14 16 17 30 40,1 8 24 31 34 44 +6,0,,0
274,1,2 10 16 24 38 42,13 14 15 26 35 39 +25,0,,0
274,2,2 6 10 16 19 43,13 14 15 26 35 39 +25,0,,0
274,3,6 8 13 24 41 44,13 14 15 26 35 39 +25,1,13,0
274,4,1 5 17 24 33 39,13 14 15 26 35 39 +25,1,39,0
274,5,7 10 13 18 19 21,13 14 15 26 35 39 +25,1,13,0
274,6,3 14 16 19 23 29,13 14 15 26 35 39 +25,1,14,0
274,7,3 14 15 17 22 28,13 14 15 26 35 39 +25,2,14 15,0
274,8,1 3 9 18 36 45,13 14 15 26 35 39 +25,0,,0
274,9,2 20 27 30 33 39,13 14 15 26 35 39 +25,1,39,0
274,10,1 2 7 8 28 32,13 14 15 26 35 39 +25,0,,0
275,1,11 12 26 31 34 45,14 19 20 35 38 40 +26,0,,0
275,2,5 16 20 25 30 38,14 19 20 35 38 40 +26,2,20 38,0
